Time;Race_id;Driver;DriverNumber;LapNumber;Stint;IsPersonalBest;Compound;TyreLife;FreshTyre;Team;LapStartTime;Position;Deleted;IsAccurate;LapTimeSec;Sector1TimeSec;Sector2TimeSec;Sector3TimeSec;GapToLeader;V_max
0 days 01:44:04.267000;2026015;PER;11;27,0;2,0;False;HARD;9,0;True;Cadillac;0 days 01:42:35.915000;16,0;False;True;88,352;30,457;18,511;39,384;102,79399999999987;311,0
0 days 01:45:33.516000;2026015;PER;11;28,0;2,0;False;HARD;10,0;True;Cadillac;0 days 01:44:04.267000;16,0;False;True;89,249;31,333;18,077;39,839;107,95799999999963;323,0
0 days 01:47:00.450000;2026015;PER;11;29,0;2,0;False;HARD;11,0;True;Cadillac;0 days 01:45:33.516000;16,0;False;True;86,934;30,669;18,062;38,203;113,81700000000001;323,0
0 days 01:48:27.869000;2026015;PER;11;30,0;2,0;False;HARD;12,0;True;Cadillac;0 days 01:47:00.450000;16,0;False;True;87,419;30,911;18,227;38,281;117,26499999999942;318,0
0 days 01:49:58.375000;2026015;PER;11;31,0;2,0;False;HARD;13,0;True;Cadillac;0 days 01:48:27.869000;16,0;False;True;90,506;30,889;18,328;41,289;121,41199999999935;317,0
0 days 01:51:33.347000;2026015;PER;11;32,0;2,0;False;HARD;14,0;True;Cadillac;0 days 01:49:58.375000;16,0;False;False;94,972;31,025;19,385;44,562;128,77099999999973;310,0
0 days 01:53:06.825000;2026015;PER;11;33,0;2,0;False;HARD;15,0;True;Cadillac;0 days 01:51:33.347000;16,0;False;False;93,478;37,144;18,329;38,005;140,20299999999952;321,0
0 days 01:54:33.976000;2026015;PER;11;34,0;2,0;False;HARD;16,0;True;Cadillac;0 days 01:53:06.825000;16,0;False;True;87,151;30,958;18,172;38,021;149,84299999999985;320,0
0 days 01:56:03.202000;2026015;PER;11;35,0;2,0;False;HARD;17,0;True;Cadillac;0 days 01:54:33.976000;16,0;False;True;89,226;30,561;18,262;40,403;139,40200000000004;318,0
0 days 01:57:32.093000;2026015;PER;11;36,0;2,0;False;HARD;18,0;True;Cadillac;0 days 01:56:03.202000;16,0;False;True;88,891;30,652;18,755;39,484;145,61099999999988;326,0
0 days 01:58:59.174000;2026015;PER;11;37,0;2,0;False;HARD;19,0;True;Cadillac;0 days 01:57:32.093000;16,0;False;True;87,081;30,894;18,169;38,018;151,77300000000014;322,0
0 days 02:00:26.104000;2026015;PER;11;38,0;2,0;False;HARD;20,0;True;Cadillac;0 days 01:58:59.174000;16,0;False;True;86,93;30,567;18,38;37,983;156,01500000000033;313,0
0 days 02:01:53.203000;2026015;PER;11;39,0;2,0;False;HARD;21,0;True;Cadillac;0 days 02:00:26.104000;16,0;False;True;87,099;30,501;18,506;38,092;160,08200000000033;314,0
0 days 02:03:22.401000;2026015;PER;11;40,0;2,0;False;HARD;22,0;True;Cadillac;0 days 02:01:53.203000;16,0;False;True;89,198;32,609;18,222;38,367;164,4430000000002;321,0
0 days 02:04:51.620000;2026015;PER;11;41,0;2,0;False;HARD;23,0;True;Cadillac;0 days 02:03:22.401000;16,0;False;True;89,219;32,506;18,387;38,326;170,72599999999966;320,0
0 days 02:06:19.576000;2026015;PER;11;42,0;2,0;False;HARD;24,0;True;Cadillac;0 days 02:04:51.620000;16,0;False;True;87,956;30,996;18,189;38,771;176,8720000000003;321,0
0 days 02:08:04.625000;2026015;PER;11;43,0;2,0;False;HARD;25,0;True;Cadillac;0 days 02:06:19.576000;16,0;False;False;105,049;31,257;18,463;55,329;181,77400000000034;313,0
0 days 02:09:38.047000;2026015;PER;11;44,0;3,0;False;SOFT;1,0;True;Cadillac;0 days 02:08:04.625000;16,0;False;False;93,422;37,21;18,286;37,926;203,9300000000003;316,0
0 days 02:11:04.361000;2026015;PER;11;45,0;3,0;True;SOFT;2,0;True;Cadillac;0 days 02:09:38.047000;16,0;False;True;86,314;29,952;18,089;38,273;214,49599999999919;319,0
0 days 02:12:32.456000;2026015;PER;11;46,0;3,0;False;SOFT;3,0;True;Cadillac;0 days 02:11:04.361000;16,0;False;True;88,095;30,005;18,092;39,998;217,33299999999963;321,0
0 days 02:13:58.526000;2026015;PER;11;47,0;3,0;True;SOFT;4,0;True;Cadillac;0 days 02:12:32.456000;16,0;False;True;86,07;30,284;18,074;37,712;221,67699999999968;321,0
0 days 02:15:24.677000;2026015;PER;11;48,0;3,0;False;SOFT;5,0;True;Cadillac;0 days 02:13:58.526000;16,0;False;True;86,151;30,4;18,042;37,709;224,71399999999994;322,0
0 days 02:16:50.887000;2026015;PER;11;49,0;3,0;False;SOFT;6,0;True;Cadillac;0 days 02:15:24.677000;16,0;False;True;86,21;30,263;18,141;37,806;227,83100000000013;320,0
0 days 02:18:16.972000;2026015;PER;11;50,0;3,0;False;SOFT;7,0;True;Cadillac;0 days 02:16:50.887000;16,0;False;True;86,085;30,231;18,02;37,834;231,19700000000103;322,0
0 days 02:19:43.172000;2026015;PER;11;51,0;3,0;False;SOFT;8,0;True;Cadillac;0 days 02:18:16.972000;16,0;False;True;86,2;30,231;18,073;37,896;234,1949999999997;321,0
0 days 02:21:09.584000;2026015;PER;11;52,0;3,0;False;SOFT;9,0;True;Cadillac;0 days 02:19:43.172000;16,0;False;True;86,412;30,033;18,306;38,073;237,63300000000072;316,0
0 days 02:22:35.714000;2026015;PER;11;53,0;3,0;False;SOFT;10,0;True;Cadillac;0 days 02:21:09.584000;16,0;False;True;86,13;30,276;18,011;37,843;240,9390000000003;322,0
0 days 02:24:05.673000;2026015;PER;11;54,0;3,0;False;SOFT;11,0;True;Cadillac;0 days 02:22:35.714000;16,0;False;True;89,959;30,045;18,141;41,773;244,0;317,0
0 days 02:25:34.630000;2026015;PER;11;55,0;3,0;False;SOFT;12,0;True;Cadillac;0 days 02:24:05.673000;16,0;False;True;88,957;32,857;18,015;38,085;250,85900000000038;329,0
0 days 01:03:56.945000;2026015;ANT;12;1,0;1,0;False;MEDIUM;1,0;True;Mercedes;0 days 01:02:19.743000;7,0;False;False;96,966;0,0;18,757;38,331;0,0;315,0
0 days 01:05:24.074000;2026015;ANT;12;2,0;1,0;True;MEDIUM;2,0;True;Mercedes;0 days 01:03:56.945000;7,0;False;True;87,129;30,82;18,035;38,274;4,272000000000389;332,0
0 days 01:06:49.537000;2026015;ANT;12;3,0;1,0;True;MEDIUM;3,0;True;Mercedes;0 days 01:05:24.074000;6,0;False;True;85,463;30,586;18,042;36,835;6,394000000000233;331,0
0 days 01:08:14.948000;2026015;ANT;12;4,0;1,0;True;MEDIUM;4,0;True;Mercedes;0 days 01:06:49.537000;6,0;False;True;85,411;29,869;17,795;37,747;5,413000000000011;327,0
0 days 01:09:39.447000;2026015;ANT;12;5,0;1,0;True;MEDIUM;5,0;True;Mercedes;0 days 01:08:14.948000;5,0;False;True;84,499;29,761;18,073;36,665;6,0349999999998545;326,0
0 days 01:11:03.471000;2026015;ANT;12;6,0;1,0;True;MEDIUM;6,0;True;Mercedes;0 days 01:09:39.447000;4,0;False;True;84,024;29,534;17,861;36,629;6,516999999999825;328,0
0 days 01:12:27.306000;2026015;ANT;12;7,0;1,0;True;MEDIUM;7,0;True;Mercedes;0 days 01:11:03.471000;4,0;False;True;83,835;29,537;18,052;36,246;5,901999999999134;316,0
0 days 01:13:50.989000;2026015;ANT;12;8,0;1,0;True;MEDIUM;8,0;True;Mercedes;0 days 01:12:27.306000;4,0;False;True;83,683;29,573;17,945;36,165;5,63799999999992;317,0
0 days 01:15:14.897000;2026015;ANT;12;9,0;1,0;False;MEDIUM;9,0;True;Mercedes;0 days 01:13:50.989000;4,0;False;True;83,908;29,601;17,91;36,397;4,130999999999403;321,0
0 days 01:16:38.934000;2026015;ANT;12;10,0;1,0;False;MEDIUM;10,0;True;Mercedes;0 days 01:15:14.897000;4,0;False;True;84,037;29,723;17,879;36,435;2,0609999999996944;321,0
0 days 01:18:02.824000;2026015;ANT;12;11,0;1,0;False;MEDIUM;11,0;True;Mercedes;0 days 01:16:38.934000;4,0;False;False;83,89;29,711;17,822;36,357;1,9859999999998763;322,0
0 days 01:20:12.506000;2026015;ANT;12;12,0;1,0;False;MEDIUM;12,0;True;Mercedes;0 days 01:18:02.824000;5,0;False;False;129,682;40,974;29,373;59,335;1,9089999999996508;299,0
0 days 01:22:10.197000;2026015;ANT;12;13,0;2,0;False;HARD;1,0;True;Mercedes;0 days 01:20:12.506000;5,0;False;False;117,691;43,264;28,321;46,106;5,651000000000749;280,0
0 days 01:23:36.876000;2026015;ANT;12;14,0;2,0;False;HARD;2,0;True;Mercedes;0 days 01:22:10.197000;5,0;False;False;86,679;32,153;18,212;36,314;5,682999999999993;310,0
0 days 01:25:00.163000;2026015;ANT;12;15,0;2,0;True;HARD;3,0;True;Mercedes;0 days 01:23:36.876000;5,0;False;True;83,287;29,346;17,73;36,211;5,268000000000029;324,0
0 days 01:26:23.781000;2026015;ANT;12;16,0;2,0;False;HARD;4,0;True;Mercedes;0 days 01:25:00.163000;4,0;False;True;83,618;29,345;17,992;36,281;5,729999999999563;328,0
0 days 01:27:47.041000;2026015;ANT;12;17,0;2,0;True;HARD;5,0;True;Mercedes;0 days 01:26:23.781000;4,0;False;True;83,26;29,46;17,93;35,87;6,425000000000182;316,0
0 days 01:29:18.023000;2026015;ANT;12;18,0;2,0;False;HARD;6,0;True;Mercedes;0 days 01:27:47.041000;4,0;False;False;90,982;29,138;17,897;43,947;6,920000000000073;318,0
0 days 01:31:13.357000;2026015;ANT;12;19,0;2,0;False;HARD;7,0;True;Mercedes;0 days 01:29:18.023000;4,0;False;False;115,334;40,684;24,847;49,803;8,922999999999774;231,0
0 days 01:32:41.836000;2026015;ANT;12;20,0;2,0;False;HARD;8,0;True;Mercedes;0 days 01:31:13.357000;4,0;False;False;88,479;34,654;17,884;35,941;9,0;320,0
0 days 01:34:04.617000;2026015;ANT;12;21,0;2,0;True;HARD;9,0;True;Mercedes;0 days 01:32:41.836000;4,0;False;True;82,781;28,955;17,927;35,899;6,543000000000575;315,0
0 days 01:35:27.479000;2026015;ANT;12;22,0;2,0;False;HARD;10,0;True;Mercedes;0 days 01:34:04.617000;4,0;False;True;82,862;28,856;17,864;36,142;6,654000000000451;317,0
0 days 01:36:50.061000;2026015;ANT;12;23,0;2,0;True;HARD;11,0;True;Mercedes;0 days 01:35:27.479000;4,0;False;True;82,582;28,958;17,767;35,857;6,624000000000706;320,0
0 days 01:38:13.283000;2026015;ANT;12;24,0;2,0;False;HARD;12,0;True;Mercedes;0 days 01:36:50.061000;4,0;False;True;83,222;29,329;17,828;36,065;6,377999999999702;318,0
0 days 01:39:37.828000;2026015;ANT;12;25,0;2,0;False;HARD;13,0;True;Mercedes;0 days 01:38:13.283000;3,0;False;True;84,545;29,326;17,855;37,364;6,1340000000000146;320,0
0 days 01:41:00.966000;2026015;ANT;12;26,0;2,0;False;HARD;14,0;True;Mercedes;0 days 01:39:37.828000;3,0;False;True;83,138;29,311;17,911;35,916;7,800000000000182;315,0
0 days 01:42:24.069000;2026015;ANT;12;27,0;2,0;False;HARD;15,0;True;Mercedes;0 days 01:41:00.966000;3,0;False;True;83,103;29,187;17,915;36,001;7,845000000000255;316,0
0 days 01:43:47.099000;2026015;ANT;12;28,0;2,0;False;HARD;16,0;True;Mercedes;0 days 01:42:24.069000;2,0;False;True;83,03;29,174;17,872;35,984;7,760000000000218;316,0
0 days 01:45:10.067000;2026015;ANT;12;29,0;2,0;False;HARD;17,0;True;Mercedes;0 days 01:43:47.099000;2,0;False;True;82,968;29,145;17,888;35,935;7,400000000000546;315,0
0 days 01:46:32.956000;2026015;ANT;12;30,0;2,0;False;HARD;18,0;True;Mercedes;0 days 01:45:10.067000;2,0;False;True;82,889;29,144;17,803;35,942;6,881999999999607;317,0
0 days 01:47:55.836000;2026015;ANT;12;31,0;2,0;False;HARD;19,0;True;Mercedes;0 days 01:46:32.956000;2,0;False;True;82,88;29,175;17,772;35,933;6,498999999999796;320,0
0 days 01:49:19.075000;2026015;ANT;12;32,0;2,0;False;HARD;20,0;True;Mercedes;0 days 01:47:55.836000;2,0;False;True;83,239;29,509;17,78;35,95;6,231999999999971;319,0
0 days 01:50:42.092000;2026015;ANT;12;33,0;2,0;False;HARD;21,0;True;Mercedes;0 days 01:49:19.075000;2,0;False;True;83,017;29,36;17,772;35,885;5,930999999999585;319,0
0 days 01:52:20.479000;2026015;ANT;12;34,0;2,0;False;HARD;22,0;True;Mercedes;0 days 01:50:42.092000;2,0;False;False;98,387;29,416;29,491;39,48;5,109999999999673;311,0
0 days 01:53:43.771000;2026015;ANT;12;35,0;2,0;False;HARD;23,0;True;Mercedes;0 days 01:52:20.479000;2,0;False;True;83,292;29,604;17,871;35,817;5,905000000000655;316,0
0 days 01:55:06.636000;2026015;ANT;12;36,0;2,0;False;HARD;24,0;True;Mercedes;0 days 01:53:43.771000;2,0;False;True;82,865;29,264;17,788;35,813;6,1799999999993815;317,0
0 days 01:56:29.602000;2026015;ANT;12;37,0;2,0;False;HARD;25,0;True;Mercedes;0 days 01:55:06.636000;2,0;False;True;82,966;29,271;17,847;35,848;6,316000000000713;315,0
0 days 01:57:52.591000;2026015;ANT;12;38,0;2,0;False;HARD;26,0;True;Mercedes;0 days 01:56:29.602000;2,0;False;True;82,989;29,155;17,873;35,961;6,443000000000211;315,0
0 days 01:59:15.512000;2026015;ANT;12;39,0;2,0;False;HARD;27,0;True;Mercedes;0 days 01:57:52.591000;2,0;False;True;82,921;29,196;17,847;35,878;6,569000000000415;316,0
0 days 02:00:38.184000;2026015;ANT;12;40,0;2,0;False;HARD;28,0;True;Mercedes;0 days 01:59:15.512000;2,0;False;True;82,672;29,1;17,868;35,704;6,751999999999498;317,0
0 days 02:02:01.112000;2026015;ANT;12;41,0;2,0;False;HARD;29,0;True;Mercedes;0 days 02:00:38.184000;2,0;False;True;82,928;29,162;17,803;35,963;6,5090000000000146;318,0
0 days 02:03:24.054000;2026015;ANT;12;42,0;2,0;False;HARD;30,0;True;Mercedes;0 days 02:02:01.112000;2,0;False;True;82,942;29,075;17,803;36,064;6,3640000000004875;318,0
0 days 02:04:47.069000;2026015;ANT;12;43,0;2,0;False;HARD;31,0;True;Mercedes;0 days 02:03:24.054000;2,0;False;True;83,015;29,244;17,82;35,951;6,2520000000004075;317,0
0 days 02:06:10.148000;2026015;ANT;12;44,0;2,0;False;HARD;32,0;True;Mercedes;0 days 02:04:47.069000;2,0;False;True;83,079;29,252;17,743;36,084;6,374000000000706;318,0
0 days 02:07:33.271000;2026015;ANT;12;45,0;2,0;False;HARD;33,0;True;Mercedes;0 days 02:06:10.148000;2,0;False;True;83,123;29,311;17,763;36,049;6,596999999999753;320,0
0 days 02:08:56.309000;2026015;ANT;12;46,0;2,0;False;HARD;34,0;True;Mercedes;0 days 02:07:33.271000;2,0;False;True;83,038;29,35;17,698;35,99;6,242999999999483;321,0
0 days 02:10:19.375000;2026015;ANT;12;47,0;2,0;False;HARD;35,0;True;Mercedes;0 days 02:08:56.309000;2,0;False;True;83,066;29,276;17,687;36,103;5,529999999999745;321,0
0 days 02:11:42.367000;2026015;ANT;12;48,0;2,0;False;HARD;36,0;True;Mercedes;0 days 02:10:19.375000;2,0;False;True;82,992;29,415;17,461;36,116;5,563000000000102;331,0
0 days 02:13:05.612000;2026015;ANT;12;49,0;2,0;False;HARD;37,0;True;Mercedes;0 days 02:11:42.367000;2,0;False;True;83,245;29,403;17,728;36,114;5,52100000000064;319,0
0 days 02:14:28.515000;2026015;ANT;12;50,0;2,0;False;HARD;38,0;True;Mercedes;0 days 02:13:05.612000;2,0;False;True;82,903;29,148;17,703;36,052;5,92200000000048;319,0
0 days 02:15:51.140000;2026015;ANT;12;51,0;2,0;False;HARD;39,0;True;Mercedes;0 days 02:14:28.515000;2,0;False;True;82,625;29,108;17,706;35,811;5,738000000000284;320,0
0 days 02:17:13.698000;2026015;ANT;12;52,0;2,0;True;HARD;40,0;True;Mercedes;0 days 02:15:51.140000;2,0;False;True;82,558;28,925;17,654;35,979;5,6010000000005675;320,0
0 days 02:18:36.311000;2026015;ANT;12;53,0;2,0;False;HARD;41,0;True;Mercedes;0 days 02:17:13.698000;2,0;False;True;82,613;29,088;17,651;35,874;5,052999999999884;323,0
0 days 02:19:59.153000;2026015;ANT;12;54,0;2,0;False;HARD;42,0;True;Mercedes;0 days 02:18:36.311000;2,0;False;True;82,842;29,051;17,58;36,211;4,596999999999753;326,0
0 days 02:21:22.081000;2026015;ANT;12;55,0;2,0;False;HARD;43,0;True;Mercedes;0 days 02:19:59.153000;2,0;False;True;82,928;29,332;17,668;35,928;4,338999999999942;321,0
0 days 02:22:44.684000;2026015;ANT;12;56,0;2,0;False;HARD;44,0;True;Mercedes;0 days 02:21:22.081000;2,0;False;True;82,603;29,022;17,718;35,863;4,596999999999753;319,0
0 days 02:24:07.101000;2026015;ANT;12;57,0;2,0;True;HARD;45,0;True;Mercedes;0 days 02:22:44.684000;2,0;False;True;82,417;28,926;17,66;35,831;4,4429999999993015;319,0
0 days 02:25:29.754000;2026015;ANT;12;58,0;2,0;False;HARD;46,0;True;Mercedes;0 days 02:24:07.101000;2,0;False;True;82,653;29,285;17,53;35,838;3,67200000000048;325,0
0 days 01:03:58.250000;2026015;ALO;14;1,0;1,0;False;SOFT;1,0;True;Aston Martin;0 days 01:02:19.743000;10,0;False;False;98,271;0,0;18,649;38,704;0,0;0,0
0 days 01:05:25.848000;2026015;ALO;14;2,0;1,0;True;SOFT;2,0;True;Aston Martin;0 days 01:03:58.250000;10,0;False;True;87,598;31,374;18,457;37,767;5,5770000000002256;0,0
0 days 01:06:53.883000;2026015;ALO;14;3,0;1,0;False;SOFT;3,0;True;Aston Martin;0 days 01:05:25.848000;12,0;False;True;88,035;30,633;18,4;39,002;8,16800000000012;0,0
0 days 01:08:21.307000;2026015;ALO;14;4,0;1,0;True;SOFT;4,0;True;Aston Martin;0 days 01:06:53.883000;12,0;False;True;87,424;31,163;18,447;37,814;9,759000000000015;0,0
0 days 01:09:50.142000;2026015;ALO;14;5,0;1,0;False;SOFT;5,0;True;Aston Martin;0 days 01:08:21.307000;14,0;False;True;88,835;31,303;18,529;39,003;12,393999999999778;0,0
0 days 01:11:18.905000;2026015;ALO;14;6,0;1,0;False;SOFT;6,0;True;Aston Martin;0 days 01:09:50.142000;16,0;False;True;88,763;30,861;18,522;39,38;17,211999999999534;0,0
0 days 01:12:46.781000;2026015;ALO;14;7,0;1,0;False;SOFT;7,0;True;Aston Martin;0 days 01:11:18.905000;17,0;False;True;87,876;30,794;18,262;38,82;21,33599999999933;0,0
0 days 01:14:13.573000;2026015;ALO;14;8,0;1,0;True;SOFT;8,0;True;Aston Martin;0 days 01:12:46.781000;17,0;False;True;86,792;30,618;18,468;37,706;25,113000000000284;0,0
0 days 01:15:40.613000;2026015;ALO;14;9,0;1,0;False;SOFT;9,0;True;Aston Martin;0 days 01:14:13.573000;16,0;False;True;87,04;30,452;18,65;37,938;26,715000000000146;0,0
0 days 01:17:08.088000;2026015;ALO;14;10,0;1,0;False;SOFT;10,0;True;Aston Martin;0 days 01:15:40.613000;16,0;False;True;87,475;30,587;18,88;38,008;27,777000000000044;0,0
0 days 01:19:08.078000;2026015;ALO;14;11,0;1,0;False;SOFT;11,0;True;Aston Martin;0 days 01:17:08.088000;17,0;False;False;119,99;30,773;19,575;69,642;31,139999999999418;0,0
0 days 01:21:10.418000;2026015;ALO;14;12,0;2,0;False;SOFT;1,0;True;Aston Martin;0 days 01:19:08.078000;16,0;False;False;122,34;44,091;34,546;43,703;67,16300000000047;0,0
0 days 01:38:59.952000;2026015;ALO;14;13,0;2,0;False;SOFT;2,0;True;Aston Martin;0 days 01:21:10.418000;19,0;False;False;0,0;35,885;25,378;0,0;63,5630000000001;0,0
0 days 01:40:38.780000;2026015;ALO;14;14,0;3,0;False;SOFT;3,0;False;Aston Martin;0 days 01:38:59.952000;19,0;False;False;98,828;42,346;18,951;37,531;1015,4380000000001;0,0
0 days 01:42:04.493000;2026015;ALO;14;15,0;3,0;True;SOFT;4,0;False;Aston Martin;0 days 01:40:38.780000;19,0;False;True;85,713;29,879;18,494;37,34;1027,1719999999996;0,0
0 days 01:43:30.624000;2026015;ALO;14;16,0;3,0;False;SOFT;5,0;False;Aston Martin;0 days 01:42:04.493000;18,0;False;True;86,131;30,073;18,874;37,184;1030,0600000000004;0,0
0 days 01:44:57;2026015;ALO;14;17,0;3,0;False;SOFT;6,0;False;Aston Martin;0 days 01:43:30.624000;18,0;False;True;86,376;30,067;19,021;37,288;1033,268;0,0
0 days 01:46:22.908000;2026015;ALO;14;18,0;3,0;False;SOFT;7,0;False;Aston Martin;0 days 01:44:57;18,0;False;True;85,908;30,043;18,796;37,069;1036,879;0,0
0 days 01:47:51.048000;2026015;ALO;14;19,0;3,0;False;SOFT;8,0;False;Aston Martin;0 days 01:46:22.908000;18,0;False;True;88,14;30,071;18,904;39,165;1033,808;0,0
0 days 01:49:17.689000;2026015;ALO;14;20,0;3,0;False;SOFT;9,0;False;Aston Martin;0 days 01:47:51.048000;18,0;False;True;86,641;30,312;18,834;37,495;1006,6909999999998;0,0
0 days 01:50:45.771000;2026015;ALO;14;21,0;3,0;False;SOFT;10,0;False;Aston Martin;0 days 01:49:17.689000;18,0;False;True;88,082;31,697;18,782;37,603;1002,3960000000006;0,0
0 days 01:52:27.116000;2026015;ALO;14;22,0;3,0;False;SOFT;11,0;False;Aston Martin;0 days 01:50:45.771000;18,0;False;False;0,0;30,824;30,521;0,0;1007,808;0,0
0 days 01:03:51.908000;2026015;LEC;16;1,0;1,0;False;MEDIUM;1,0;True;Ferrari;0 days 01:02:19.743000;1,0;False;False;91,929;0,0;18,663;36,681;0,0;303,0
0 days 01:05:18.120000;2026015;LEC;16;2,0;1,0;True;MEDIUM;2,0;True;Ferrari;0 days 01:03:51.908000;2,0;False;True;86,212;30,116;18,18;37,916;0,0;317,
0 days 01:06:43.573000;2026015;LEC;16;3,0;1,0;True;MEDIUM;3,0;True;Ferrari;0 days 01:05:18.120000;1,0;False;True;85,453;30,141;17,876;37,436;0,44000000000005457;328,0
0 days 01:08:08.126000;2026015;LEC;16;4,0;1,0;True;MEDIUM;4,0;True;Ferrari;0 days 01:06:43.573000;1,0;False;True;84,553;29,99;18,045;36,518;0,0;317,0
0 days 01:09:32.107000;2026015;LEC;16;5,0;1,0;True;MEDIUM;5,0;True;Ferrari;0 days 01:08:08.126000;1,0;False;True;83,981;29,542;18,008;36,431;0,0;317,0
0 days 01:10:56.929000;2026015;LEC;16;6,0;1,0;False;MEDIUM;6,0;True;Ferrari;0 days 01:09:32.107000;1,0;False;True;84,822;29,775;18,075;36,972;0,0;316,0
0 days 01:12:20.963000;2026015;LEC;16;7,0;1,0;False;MEDIUM;7,0;True;Ferrari;0 days 01:10:56.929000;1,0;False;True;84,034;29,693;18,01;36,331;0,0;317,0
0 days 01:13:46.526000;2026015;LEC;16;8,0;1,0;False;MEDIUM;8,0;True;Ferrari;0 days 01:12:20.963000;1,0;False;True;85,563;30,478;18,017;37,068;0,0;323,0
0 days 01:15:12.128000;2026015;LEC;16;9,0;1,0;False;MEDIUM;9,0;True;Ferrari;0 days 01:13:46.526000;1,0;False;True;85,602;30,791;18,247;36,564;0,0;307,0
0 days 01:16:36.105000;2026015;LEC;16;10,0;1,0;True;MEDIUM;10,0;True;Ferrari;0 days 01:15:12.128000;1,0;False;True;83,977;29,824;17,963;36,19;0,0;317,0
0 days 01:17:59.903000;2026015;LEC;16;11,0;1,0;True;MEDIUM;11,0;True;Ferrari;0 days 01:16:36.105000;1,0;False;True;83,798;29,585;18,082;36,131;0,0;309,0
0 days 01:19:53.911000;2026015;LEC;16;12,0;1,0;False;MEDIUM;12,0;True;Ferrari;0 days 01:17:59.903000;1,0;False;False;114,008;40,041;28,446;45,521;0,0;299,0
0 days 01:21:49.089000;2026015;LEC;16;13,0;1,0;False;MEDIUM;13,0;True;Ferrari;0 days 01:19:53.911000;1,0;False;False;115,178;41,178;27,3;46,7;0,0;290,0
0 days 01:23:19.578000;2026015;LEC;16;14,0;1,0;False;MEDIUM;14,0;True;Ferrari;0 days 01:21:49.089000;1,0;False;False;90,489;35,983;18,192;36,314;0,0;311,0
0 days 01:24:43.343000;2026015;LEC;16;15,0;1,0;True;MEDIUM;15,0;True;Ferrari;0 days 01:23:19.578000;1,0;False;True;83,765;29,539;17,9;36,326;0,0;317,0
0 days 01:26:06.854000;2026015;LEC;16;16,0;1,0;True;MEDIUM;16,0;True;Ferrari;0 days 01:24:43.343000;1,0;False;True;83,511;29,393;17,898;36,22;0,0;318,0
0 days 01:27:31.210000;2026015;LEC;16;17,0;1,0;False;MEDIUM;17,0;True;Ferrari;0 days 01:26:06.854000;1,0;False;True;84,356;29,858;18,083;36,415;0,0;312,0
0 days 01:29:00.812000;2026015;LEC;16;18,0;1,0;False;MEDIUM;18,0;True;Ferrari;0 days 01:27:31.210000;1,0;False;False;89,602;29,353;18,021;42,228;0,0;314,0
0 days 01:30:54.465000;2026015;LEC;16;19,0;1,0;False;MEDIUM;19,0;True;Ferrari;0 days 01:29:00.812000;1,0;False;False;113,653;38,364;24,534;50,755;0,0;254,0
0 days 01:32:27.648000;2026015;LEC;16;20,0;1,0;False;MEDIUM;20,0;True;Ferrari;0 days 01:30:54.465000;1,0;False;False;93,183;38,397;18,486;36,3;0,0;322,0
0 days 01:33:50.970000;2026015;LEC;16;21,0;1,0;True;MEDIUM;21,0;True;Ferrari;0 days 01:32:27.648000;1,0;False;True;83,322;29,324;17,876;36,122;0,0;319,0
0 days 01:35:14.386000;2026015;LEC;16;22,0;1,0;False;MEDIUM;22,0;True;Ferrari;0 days 01:33:50.970000;1,0;False;True;83,416;29,349;17,762;36,305;0,0;321,0
